Possession Length,# Dribbles,# Passes,Ball Distance,Average Ball Speed,Off Player Distances,Off Player Speeds,Def Player Distances,Def Player Speeds,Trigger,Outcome,OutcomeMSG,OutcomeMSGaction,Team Id,Game Id
8.0,6,2,110.6,9.43,"{'e77c0b40-1652-4d89-8daf-a2f6028938dd': 85.22, '561048bb-c412-4d8b-a0bc-27d250a1a431': 65.16, 'dbbeaca0-300d-47d1-a3eb-d5c96788f056': 69.19, '64c01255-432f-4e9b-a475-6f8c38e8e882': 63.38, '9157333f-cee5-407f-91a6-786c86f44aee': 85.73}","{'e77c0b40-1652-4d89-8daf-a2f6028938dd': 7.26, '561048bb-c412-4d8b-a0bc-27d250a1a431': 5.55, 'dbbeaca0-300d-47d1-a3eb-d5c96788f056': 5.9, '64c01255-432f-4e9b-a475-6f8c38e8e882': 5.4, '9157333f-cee5-407f-91a6-786c86f44aee': 7.31}","{'a53f4c58-d55e-4571-a980-808bdd874241': 57.61, 'ff41a31e-89ef-11e6-8405-a45e60e298d3': 89.46, '33d595d2-295a-4291-a01b-c947b399ffc6': 59.98, '51ed1e0d-53d3-46fb-8e57-81441fb6f806': 51.98, 'ff4170c2-89ef-11e6-83e1-a45e60e298d3': 70.89}","{'a53f4c58-d55e-4571-a980-808bdd874241': 4.91, 'ff41a31e-89ef-11e6-8405-a45e60e298d3': 7.62, '33d595d2-295a-4291-a01b-c947b399ffc6': 5.11, '51ed1e0d-53d3-46fb-8e57-81441fb6f806': 4.43, 'ff4170c2-89ef-11e6-83e1-a45e60e298d3': 6.04}",REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,135d26c9-57f2-4e2e-a72c-e91e32d29957
7.96,6,1,81.43,6.97,"{'ff417933-89ef-11e6-a0f3-a45e60e298d3': 81.91, 'dbbeaca0-300d-47d1-a3eb-d5c96788f056': 73.91, '9157333f-cee5-407f-91a6-786c86f44aee': 81.47, 'b398ebec-fd8f-4809-825b-5cacd8742ac5': 58.63, '72c569ba-6316-4846-869a-887d7c43ac1a': 86.57}","{'ff417933-89ef-11e6-a0f3-a45e60e298d3': 7.02, 'dbbeaca0-300d-47d1-a3eb-d5c96788f056': 6.33, '9157333f-cee5-407f-91a6-786c86f44aee': 6.98, 'b398ebec-fd8f-4809-825b-5cacd8742ac5': 5.02, '72c569ba-6316-4846-869a-887d7c43ac1a': 7.42}","{'cfe5f84b-0f1f-41a5-b3e5-c45efc48df1c': 62.21, 'a4d47e63-a2f1-4a00-a398-9d10c5d5320c': 84.13, '33d595d2-295a-4291-a01b-c947b399ffc6': 43.26, '51ed1e0d-53d3-46fb-8e57-81441fb6f806': 69.78, '8f30d857-98df-476f-a924-f6720f29d3be': 67.54}","{'cfe5f84b-0f1f-41a5-b3e5-c45efc48df1c': 5.33, 'a4d47e63-a2f1-4a00-a398-9d10c5d5320c': 7.21, '33d595d2-295a-4291-a01b-c947b399ffc6': 3.71, '51ed1e0d-53d3-46fb-8e57-81441fb6f806': 5.98, '8f30d857-98df-476f-a924-f6720f29d3be': 5.79}",REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,135d26c9-57f2-4e2e-a72c-e91e32d29957
0.2,0,0,1.77,6.03,"{'ff417933-89ef-11e6-a0f3-a45e60e298d3': 0.59, 'dbbeaca0-300d-47d1-a3eb-d5c96788f056': 0.8, '9157333f-cee5-407f-91a6-786c86f44aee': 1.61, 'b398ebec-fd8f-4809-825b-5cacd8742ac5': 0.25, '72c569ba-6316-4846-869a-887d7c43ac1a': 0.48}","{'ff417933-89ef-11e6-a0f3-a45e60e298d3': 2.01, 'dbbeaca0-300d-47d1-a3eb-d5c96788f056': 2.73, '9157333f-cee5-407f-91a6-786c86f44aee': 5.49, 'b398ebec-fd8f-4809-825b-5cacd8742ac5': 0.85, '72c569ba-6316-4846-869a-887d7c43ac1a': 1.64}","{'cfe5f84b-0f1f-41a5-b3e5-c45efc48df1c': 0.56, 'a4d47e63-a2f1-4a00-a398-9d10c5d5320c': 1.22, '33d595d2-295a-4291-a01b-c947b399ffc6': 0.08, '51ed1e0d-53d3-46fb-8e57-81441fb6f806': 2.14, '8f30d857-98df-476f-a924-f6720f29d3be': 1.02}","{'cfe5f84b-0f1f-41a5-b3e5-c45efc48df1c': 1.91, 'a4d47e63-a2f1-4a00-a398-9d10c5d5320c': 4.16, '33d595d2-295a-4291-a01b-c947b399ffc6': 0.27, '51ed1e0d-53d3-46fb-8e57-81441fb6f806': 7.3, '8f30d857-98df-476f-a924-f6720f29d3be': 3.48}",REB,stoppage,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,135d26c9-57f2-4e2e-a72c-e91e32d29957
7.04,5,1,85.29,8.26,"{'ff417933-89ef-11e6-a0f3-a45e60e298d3': 63.71, 'dbbeaca0-300d-47d1-a3eb-d5c96788f056': 51.57, '9157333f-cee5-407f-91a6-786c86f44aee': 81.86, 'b398ebec-fd8f-4809-825b-5cacd8742ac5': 76.06, '72c569ba-6316-4846-869a-887d7c43ac1a': 67.31}","{'ff417933-89ef-11e6-a0f3-a45e60e298d3': 6.17, 'dbbeaca0-300d-47d1-a3eb-d5c96788f056': 4.99, '9157333f-cee5-407f-91a6-786c86f44aee': 7.93, 'b398ebec-fd8f-4809-825b-5cacd8742ac5': 7.37, '72c569ba-6316-4846-869a-887d7c43ac1a': 6.52}","{'cfe5f84b-0f1f-41a5-b3e5-c45efc48df1c': 53.8, 'a4d47e63-a2f1-4a00-a398-9d10c5d5320c': 47.93, '33d595d2-295a-4291-a01b-c947b399ffc6': 60.95, '51ed1e0d-53d3-46fb-8e57-81441fb6f806': 66.47, '8f30d857-98df-476f-a924-f6720f29d3be': 48.73}","{'cfe5f84b-0f1f-41a5-b3e5-c45efc48df1c': 5.21, 'a4d47e63-a2f1-4a00-a398-9d10c5d5320c': 4.64, '33d595d2-295a-4291-a01b-c947b399ffc6': 5.9, '51ed1e0d-53d3-46fb-8e57-81441fb6f806': 6.44, '8f30d857-98df-476f-a924-f6720f29d3be': 4.72}",REB,shot,1.0,66.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,135d26c9-57f2-4e2e-a72c-e91e32d29957
1.96,3,0,31.32,10.9,"{'ff41a31e-89ef-11e6-8405-a45e60e298d3': 11.08, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 25.55, 'ff41a38c-89ef-11e6-b14d-a45e60e298d3': 5.72, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 7.61, 'ff420a7a-89ef-11e6-972c-a45e60e298d3': 6.45}","{'ff41a31e-89ef-11e6-8405-a45e60e298d3': 3.85, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 8.89, 'ff41a38c-89ef-11e6-b14d-a45e60e298d3': 1.99, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 2.65, 'ff420a7a-89ef-11e6-972c-a45e60e298d3': 2.24}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 12.91, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 11.88, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 7.17, '79b83f96-5723-4219-b521-57de6111ee97': 11.69, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 12.81}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 4.49, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 4.13, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 2.49, '79b83f96-5723-4219-b521-57de6111ee97': 4.07, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 4.46}",TO,foul,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,057c4fb6-9bbb-496b-8852-a763968da000
4.28,4,1,87.99,14.02,"{'a53f4c58-d55e-4571-a980-808bdd874241': 75.89, 'ff41a31e-89ef-11e6-8405-a45e60e298d3': 57.99, 'ff41a38c-89ef-11e6-b14d-a45e60e298d3': 19.49, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 19.81, 'ff420a7a-89ef-11e6-972c-a45e60e298d3': 39.1}","{'a53f4c58-d55e-4571-a980-808bdd874241': 12.09, 'ff41a31e-89ef-11e6-8405-a45e60e298d3': 9.24, 'ff41a38c-89ef-11e6-b14d-a45e60e298d3': 3.1, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 3.16, 'ff420a7a-89ef-11e6-972c-a45e60e298d3': 6.23}","{'561048bb-c412-4d8b-a0bc-27d250a1a431': 70.32, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 14.01, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 55.38, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 56.22, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 34.28}","{'561048bb-c412-4d8b-a0bc-27d250a1a431': 11.2, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 2.23, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 8.82, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 8.96, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 5.46}",TO,shot,6.0,2.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,057c4fb6-9bbb-496b-8852-a763968da000
3.36,2,0,57.23,11.61,"{'ff41a31e-89ef-11e6-8405-a45e60e298d3': 18.12, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 16.67, 'ff41a38c-89ef-11e6-b14d-a45e60e298d3': 55.99, '33d595d2-295a-4291-a01b-c947b399ffc6': 7.33, 'ff4248a8-89ef-11e6-9a62-a45e60e298d3': 12.13}","{'ff41a31e-89ef-11e6-8405-a45e60e298d3': 3.68, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 3.38, 'ff41a38c-89ef-11e6-b14d-a45e60e298d3': 11.36, '33d595d2-295a-4291-a01b-c947b399ffc6': 1.49, 'ff4248a8-89ef-11e6-9a62-a45e60e298d3': 2.46}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 14.78, 'e77c0b40-1652-4d89-8daf-a2f6028938dd': 17.88, '561048bb-c412-4d8b-a0bc-27d250a1a431': 9.49, '79b83f96-5723-4219-b521-57de6111ee97': 54.19, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 17.56}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 3.0, 'e77c0b40-1652-4d89-8daf-a2f6028938dd': 3.63, '561048bb-c412-4d8b-a0bc-27d250a1a431': 1.93, '79b83f96-5723-4219-b521-57de6111ee97': 11.0, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 3.56}",TO,shot,6.0,2.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,057c4fb6-9bbb-496b-8852-a763968da000
6.8,6,2,97.88,9.81,"{'a53f4c58-d55e-4571-a980-808bdd874241': 48.04, 'ff41a31e-89ef-11e6-8405-a45e60e298d3': 75.72, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 77.8, 'ff41a38c-89ef-11e6-b14d-a45e60e298d3': 41.83, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 95.81}","{'a53f4c58-d55e-4571-a980-808bdd874241': 4.82, 'ff41a31e-89ef-11e6-8405-a45e60e298d3': 7.59, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 7.8, 'ff41a38c-89ef-11e6-b14d-a45e60e298d3': 4.19, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 9.61}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 67.63, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 74.19, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 70.07, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 80.76, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 82.92}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 6.78, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 7.44, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 7.03, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 8.1, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 8.31}",TO,shot,1.0,98.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,057c4fb6-9bbb-496b-8852-a763968da000
7.96,8,2,134.53,11.52,"{'ff41a31e-89ef-11e6-8405-a45e60e298d3': 83.56, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 48.22, 'ff41a38c-89ef-11e6-b14d-a45e60e298d3': 92.44, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 72.84, 'ff420a7a-89ef-11e6-972c-a45e60e298d3': 84.64}","{'ff41a31e-89ef-11e6-8405-a45e60e298d3': 7.16, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 4.13, 'ff41a38c-89ef-11e6-b14d-a45e60e298d3': 7.92, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 6.24, 'ff420a7a-89ef-11e6-972c-a45e60e298d3': 7.25}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 67.2, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 56.98, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 93.79, '79b83f96-5723-4219-b521-57de6111ee97': 81.64, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 83.24}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 5.76, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 4.88, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 8.03, '79b83f96-5723-4219-b521-57de6111ee97': 6.99, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 7.13}",TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,057c4fb6-9bbb-496b-8852-a763968da000
4.44,3,2,85.22,13.09,"{'ff41a31e-89ef-11e6-8405-a45e60e298d3': 66.9, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 52.66, 'ff41a38c-89ef-11e6-b14d-a45e60e298d3': 12.75, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 50.37, 'ff4170c2-89ef-11e6-83e1-a45e60e298d3': 37.82}","{'ff41a31e-89ef-11e6-8405-a45e60e298d3': 10.27, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 8.09, 'ff41a38c-89ef-11e6-b14d-a45e60e298d3': 1.96, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 7.73, 'ff4170c2-89ef-11e6-83e1-a45e60e298d3': 5.81}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 46.12, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 25.93, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 38.08, '79b83f96-5723-4219-b521-57de6111ee97': 37.88, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 61.11}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 7.08, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 3.98, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 5.85, '79b83f96-5723-4219-b521-57de6111ee97': 5.82, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 9.38}",TO,shot,6.0,2.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,057c4fb6-9bbb-496b-8852-a763968da000
7.96,4,2,101.23,8.67,"{'a53f4c58-d55e-4571-a980-808bdd874241': 43.91, 'ff41a31e-89ef-11e6-8405-a45e60e298d3': 97.63, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 48.7, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 61.38, 'ff4170c2-89ef-11e6-83e1-a45e60e298d3': 85.0}","{'a53f4c58-d55e-4571-a980-808bdd874241': 3.76, 'ff41a31e-89ef-11e6-8405-a45e60e298d3': 8.36, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 4.17, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 5.26, 'ff4170c2-89ef-11e6-83e1-a45e60e298d3': 7.28}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 72.74, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 73.62, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 80.34, '79b83f96-5723-4219-b521-57de6111ee97': 62.18, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 89.74}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 6.23, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 6.31, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 6.88, '79b83f96-5723-4219-b521-57de6111ee97': 5.33, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 7.69}",TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,057c4fb6-9bbb-496b-8852-a763968da000
8.0,8,0,50.98,4.34,"{'a53f4c58-d55e-4571-a980-808bdd874241': 76.6, 'ff41a31e-89ef-11e6-8405-a45e60e298d3': 42.51, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 50.45, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 111.61, 'ff4170c2-89ef-11e6-83e1-a45e60e298d3': 69.3}","{'a53f4c58-d55e-4571-a980-808bdd874241': 6.53, 'ff41a31e-89ef-11e6-8405-a45e60e298d3': 3.62, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 4.3, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 9.51, 'ff4170c2-89ef-11e6-83e1-a45e60e298d3': 5.91}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 72.22, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 54.08, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 58.59, '79b83f96-5723-4219-b521-57de6111ee97': 72.31, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 52.89}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 6.16, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 4.61, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 4.99, '79b83f96-5723-4219-b521-57de6111ee97': 6.16, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 4.51}",TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,057c4fb6-9bbb-496b-8852-a763968da000
7.96,5,1,69.33,5.94,"{'ff41a31e-89ef-11e6-8405-a45e60e298d3': 77.18, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 51.65, 'ff41a38c-89ef-11e6-b14d-a45e60e298d3': 65.1, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 45.69, 'ff420a7a-89ef-11e6-972c-a45e60e298d3': 68.96}","{'ff41a31e-89ef-11e6-8405-a45e60e298d3': 6.61, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 4.42, 'ff41a38c-89ef-11e6-b14d-a45e60e298d3': 5.58, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 3.91, 'ff420a7a-89ef-11e6-972c-a45e60e298d3': 5.91}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 38.55, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 51.53, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 74.55, '79b83f96-5723-4219-b521-57de6111ee97': 79.71, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 70.59}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 3.3, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 4.41, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 6.39, '79b83f96-5723-4219-b521-57de6111ee97': 6.83, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 6.05}",SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,057c4fb6-9bbb-496b-8852-a763968da000
7.96,5,1,74.49,6.38,"{'ff41a31e-89ef-11e6-8405-a45e60e298d3': 64.38, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 74.8, 'ff41a38c-89ef-11e6-b14d-a45e60e298d3': 63.81, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 62.18, 'ff420a7a-89ef-11e6-972c-a45e60e298d3': 76.53}","{'ff41a31e-89ef-11e6-8405-a45e60e298d3': 5.51, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 6.41, 'ff41a38c-89ef-11e6-b14d-a45e60e298d3': 5.47, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 5.33, 'ff420a7a-89ef-11e6-972c-a45e60e298d3': 6.56}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 68.5, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 40.0, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 72.33, '79b83f96-5723-4219-b521-57de6111ee97': 73.39, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 60.43}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 5.87, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 3.43, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 6.2, '79b83f96-5723-4219-b521-57de6111ee97': 6.29, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 5.18}",SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,057c4fb6-9bbb-496b-8852-a763968da000
7.96,4,2,57.8,4.95,"{'ff41a31e-89ef-11e6-8405-a45e60e298d3': 79.71, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 62.18, 'ff41a38c-89ef-11e6-b14d-a45e60e298d3': 40.38, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 70.73, 'ff4170c2-89ef-11e6-83e1-a45e60e298d3': 52.84}","{'ff41a31e-89ef-11e6-8405-a45e60e298d3': 6.83, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 5.33, 'ff41a38c-89ef-11e6-b14d-a45e60e298d3': 3.46, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 6.06, 'ff4170c2-89ef-11e6-83e1-a45e60e298d3': 4.53}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 43.09, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 46.58, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 59.57, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 84.24, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 66.86}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 3.69, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 3.99, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 5.1, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 7.22, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 5.73}",SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,057c4fb6-9bbb-496b-8852-a763968da000
6.52,4,1,74.34,7.77,"{'a53f4c58-d55e-4571-a980-808bdd874241': 84.97, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 71.0, '33d595d2-295a-4291-a01b-c947b399ffc6': 78.76, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 64.18, 'ff41b642-89ef-11e6-8ec0-a45e60e298d3': 50.71}","{'a53f4c58-d55e-4571-a980-808bdd874241': 8.89, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 7.42, '33d595d2-295a-4291-a01b-c947b399ffc6': 8.24, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 6.71, 'ff41b642-89ef-11e6-8ec0-a45e60e298d3': 5.3}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 68.97, 'e77c0b40-1652-4d89-8daf-a2f6028938dd': 75.22, '561048bb-c412-4d8b-a0bc-27d250a1a431': 78.76, '79b83f96-5723-4219-b521-57de6111ee97': 58.48, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 43.12}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 7.21, 'e77c0b40-1652-4d89-8daf-a2f6028938dd': 7.87, '561048bb-c412-4d8b-a0bc-27d250a1a431': 8.24, '79b83f96-5723-4219-b521-57de6111ee97': 6.12, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 4.51}",SHOT,shot,2.0,79.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,057c4fb6-9bbb-496b-8852-a763968da000
7.92,6,1,82.48,7.1,"{'a53f4c58-d55e-4571-a980-808bdd874241': 74.62, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 74.53, '33d595d2-295a-4291-a01b-c947b399ffc6': 68.15, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 62.46, 'ff41b642-89ef-11e6-8ec0-a45e60e298d3': 57.46}","{'a53f4c58-d55e-4571-a980-808bdd874241': 6.42, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 6.42, '33d595d2-295a-4291-a01b-c947b399ffc6': 5.87, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 5.38, 'ff41b642-89ef-11e6-8ec0-a45e60e298d3': 4.95}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 69.69, 'e77c0b40-1652-4d89-8daf-a2f6028938dd': 53.03, '561048bb-c412-4d8b-a0bc-27d250a1a431': 70.79, '79b83f96-5723-4219-b521-57de6111ee97': 61.7, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 38.96}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 6.0, 'e77c0b40-1652-4d89-8daf-a2f6028938dd': 4.57, '561048bb-c412-4d8b-a0bc-27d250a1a431': 6.09, '79b83f96-5723-4219-b521-57de6111ee97': 5.31, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 3.35}",SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,057c4fb6-9bbb-496b-8852-a763968da000
0.96,0,0,4.28,3.04,"{'a53f4c58-d55e-4571-a980-808bdd874241': 1.36, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 4.67, '33d595d2-295a-4291-a01b-c947b399ffc6': 1.54, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 3.59, 'ff41b642-89ef-11e6-8ec0-a45e60e298d3': 3.29}","{'a53f4c58-d55e-4571-a980-808bdd874241': 0.97, 'ff4187ba-89ef-11e6-9d60-a45e60e298d3': 3.32, '33d595d2-295a-4291-a01b-c947b399ffc6': 1.09, 'ff4179a1-89ef-11e6-909f-a45e60e298d3': 2.55, 'ff41b642-89ef-11e6-8ec0-a45e60e298d3': 2.34}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 6.3, 'e77c0b40-1652-4d89-8daf-a2f6028938dd': 3.45, '561048bb-c412-4d8b-a0bc-27d250a1a431': 7.97, '79b83f96-5723-4219-b521-57de6111ee97': 6.05, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 3.04}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 4.47, 'e77c0b40-1652-4d89-8daf-a2f6028938dd': 2.45, '561048bb-c412-4d8b-a0bc-27d250a1a431': 5.66, '79b83f96-5723-4219-b521-57de6111ee97': 4.3, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 2.16}",SHOT,stoppage,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,057c4fb6-9bbb-496b-8852-a763968da000
